name,zip code tabulation area,zt36 d00,perimeter,lsad trans,zt36 d00 i,lsad,area,latitude,longitude,Total Population per ZIP Code
12969,12969,55,1.196342883,5-Digit ZCTA,54,Z5,0.03363733,44.7487185,-74.0817515,423
12922,12922,144,1.83480343,5-Digit ZCTA,143,Z5,0.064490972,44.272902,-74.7891405,
13066,13066,742,0.431351633,5-Digit ZCTA,741,Z5,0.004406955,43.0308165,-75.999679,12390
13862,13862,1311,0.44362528,5-Digit ZCTA,1310,Z5,0.003964181,42.2869495,-75.9638605,
11977,11977,1923,0.261456011,5-Digit ZCTA,1922,Z5,0.001479563,40.830203,-72.679597,2467
12010,12010,848,0.692442232,5-Digit ZCTA,847,Z5,0.013957189,42.8893815,-74.1917465,
14512,14512,1020,1.143886292,5-Digit ZCTA,1019,Z5,0.02994567,42.655026,-77.38066,4721
129HH,129HH,149,0.063854311,5-Digit ZCTA,148,Z5,9.69E-05,44.459314,-74.3454825,
127HH,127HH,1718,0.327685906,5-Digit ZCTA,1717,Z5,0.000115916,41.39439,-74.73793521,
128HH,128HH,342,0.687944603,5-Digit ZCTA,341,Z5,0.002016125,43.707456,-74.3233175,
10976,10976,1836,0.118309065,5-Digit ZCTA,1835,Z5,0.000283801,41.0282465,-73.9293805,2258
14218,14218,975,0.062415206,5-Digit ZCTA,974,Z5,0.000138877,42.8101085,-78.770403,19039
133HH,133HH,741,0.252428064,5-Digit ZCTA,740,Z5,0.000102655,43.0438905,-75.059834,
12440,12440,1589,0.516453445,5-Digit ZCTA,1588,Z5,0.004543078,41.7887235,-74.157783,
13797,13797,1272,0.822047115,5-Digit ZCTA,1271,Z5,0.010242249,42.326619,-76.04328,2250
13357,13357,782,0.56415541,5-Digit ZCTA,781,Z5,0.009335318,42.9688505,-75.089041,11096
121HH,121HH,911,0.091125854,5-Digit ZCTA,910,Z5,4.50E-05,42.8720555,-74.036916,
11201,11201,2392,0.099740227,5-Digit ZCTA,2391,Z5,0.000397288,40.694169,-73.99063,51128
12087,12087,1229,0.264615597,5-Digit ZCTA,1228,Z5,0.002793732,42.424194,-73.868888,
13207,13207,776,0.186032453,5-Digit ZCTA,775,Z5,0.000928293,43.008966,-76.1703465,13897
12729,12729,1677,0.180298923,5-Digit ZCTA,1676,Z5,0.001484427,41.536889,-74.660746,
13621,13621,46,0.4418416,5-Digit ZCTA,45,Z5,0.006028392,44.835225,-75.0653,
12754,12754,1581,0.787632499,5-Digit ZCTA,1580,Z5,0.009025993,41.8079705,-74.730916,7221
13110,13110,875,0.653677828,5-Digit ZCTA,874,Z5,0.007349158,42.875662,-76.280995,2338
12448,12448,1484,0.185933902,5-Digit ZCTA,1483,Z5,0.001730986,42.0866855,-74.1998675,
11234,11234,2194,0.04205424,5-Digit ZCTA,2193,Z5,0.000100119,40.622099,-73.8717415,
140HH,140HH,743,0.700120622,5-Digit ZCTA,742,Z5,0.001349598,43.012706,-78.9569003,
11206,11206,2113,0.088505772,5-Digit ZCTA,2112,Z5,0.000399151,40.702095,-73.9422505,81677
10009,10009,2088,0.049607326,5-Digit ZCTA,2087,Z5,0.000157604,40.7274545,-73.9802905,61347
10530,10530,1845,0.048918444,5-Digit ZCTA,1844,Z5,9.74E-05,41.0237795,-73.831132,12604
12878,12878,441,0.801054587,5-Digit ZCTA,440,Z5,0.023734224,43.429571,-74.015436,719
140HH,140HH,2288,0.29387303,5-Digit ZCTA,2287,Z5,0.000959241,43.16246535,-79.0141655,
125HH,125HH,1310,2.434195098,5-Digit ZCTA,1309,Z5,0.008874952,41.8789825,-73.88568,
10913,10913,1820,0.184911069,5-Digit ZCTA,1819,Z5,0.0011824,41.069446,-73.9562815,5532
10456,10456,1938,0.092445255,5-Digit ZCTA,1937,Z5,0.000294811,40.830529,-73.9081555,86547
10048,10048,2385,0.009942032,5-Digit ZCTA,2384,Z5,4.35E-06,40.712438,-74.012636,
127HH,127HH,1503,0.251863463,5-Digit ZCTA,1502,Z5,0.000526968,42.0802895,-74.9135805,
13834,13834,1159,0.099074338,5-Digit ZCTA,1158,Z5,7.16E-05,42.5448575,-74.9652955,118
14610,14610,627,0.23476488,5-Digit ZCTA,626,Z5,0.001237134,43.145613,-77.547595,14233
136HH,136HH,39,0.750532173,5-Digit ZCTA,38,Z5,0.000378323,44.8194655,-74.7608915,
144HH,144HH,1009,0.225004668,5-Digit ZCTA,1008,Z5,0.000751434,42.7246055,-77.609775,
10969,10969,1744,0.381887602,5-Digit ZCTA,1743,Z5,0.002955786,41.29596902,-74.48939,1267
131HH,131HH,942,0.049999532,5-Digit ZCTA,941,Z5,0.00014966,42.8432295,-76.2552275,
12765,12765,1571,0.420293498,5-Digit ZCTA,1570,Z5,0.003334633,41.853692,-74.6219405,885
11411,11411,2121,0.077459504,5-Digit ZCTA,2120,Z5,0.000330132,40.6920135,-73.736801,18556
11215,11215,2399,0.12449531,5-Digit ZCTA,2398,Z5,0.000629201,40.661816,-73.985522,63488
128XX,128XX,290,0.700271382,5-Digit ZCTA,289,Z5,0.011573578,43.8904235,-74.25048,
11569,11569,2250,0.062472715,5-Digit ZCTA,2249,Z5,0.000162461,40.590653,-73.58723429,
10983,10983,1839,0.111452326,5-Digit ZCTA,1838,Z5,0.000609025,41.02587282,-73.948232,5532
12961,12961,255,0.384494864,5-Digit ZCTA,254,Z5,0.004699793,44.0618495,-73.573436,180
121HH,121HH,993,0.266681409,5-Digit ZCTA,992,Z5,9.50E-05,42.7693405,-74.287679,
14209,14209,874,0.115357388,5-Digit ZCTA,873,Z5,0.00032385,42.917857,-78.8652075,7926
13827,13827,1417,1.064874774,5-Digit ZCTA,1416,Z5,0.018815474,42.1327445,-76.2767175,
13304,13304,522,0.486663339,5-Digit ZCTA,521,Z5,0.004265472,43.237493,-75.1675095,1684
11722,11722,1973,0.269032718,5-Digit ZCTA,1972,Z5,0.002296783,40.782066,-73.19283,35177
13365,13365,576,1.112712303,5-Digit ZCTA,575,Z5,0.021499511,43.1092175,-74.864241,
14062,14062,2308,0.927793514,5-Digit ZCTA,2307,Z5,0.019983337,42.430846,-79.1663165,3329
12914,12914,26,0.647252633,5-Digit ZCTA,25,Z5,0.010850503,44.925715,-74.6141925,1044
13642,13642,135,2.236386253,5-Digit ZCTA,134,Z5,0.048684033,44.348003,-75.4699255,10088
123HH,123HH,905,0.07659925,5-Digit ZCTA,904,Z5,3.92E-05,42.890065,-74.068911,
10549,10549,1775,0.45130487,5-Digit ZCTA,1774,Z5,0.005051262,41.200141,-73.7159635,16638
104HH,104HH,1914,0.066120788,5-Digit ZCTA,1913,Z5,6.00E-05,40.85857616,-73.792002,
12734,12734,1616,0.393232863,5-Digit ZCTA,1615,Z5,0.003598925,41.737664,-74.7486185,867
11416,11416,2132,0.070976389,5-Digit ZCTA,2131,Z5,0.000185807,40.6845085,-73.850307,24861
13350,13350,784,0.168515702,5-Digit ZCTA,783,Z5,0.000171449,43.020391,-74.955613,10093
108HH,108HH,2351,0.071108391,5-Digit ZCTA,2350,Z5,7.85E-05,40.90997058,-73.766476,
13135,13135,551,0.427801572,5-Digit ZCTA,550,Z5,0.003469282,43.2222355,-76.361335,6617
136HH,136HH,127,0.15606211,5-Digit ZCTA,126,Z5,0.000315968,44.5082985,-74.7885225,
13782,13782,1365,0.667706998,5-Digit ZCTA,1364,Z5,0.011180138,42.1716755,-74.968344,755
10803,10803,1874,0.131900142,5-Digit ZCTA,1873,Z5,0.00064076,40.904794,-73.80574,12435
11558,11558,2425,0.029749119,5-Digit ZCTA,2424,Z5,4.57E-05,40.6007035,-73.6747245,
10305,10305,2202,0.176045163,5-Digit ZCTA,2201,Z5,0.001135464,40.59660808,-74.077332,41749
12401,12401,1564,0.021781851,5-Digit ZCTA,1563,Z5,3.00E-05,41.914236,-73.980526,35040
14775,14775,2311,0.616005327,5-Digit ZCTA,2310,Z5,0.015565894,42.23931674,-79.6832035,2537
13904,13904,1434,0.584636884,5-Digit ZCTA,1433,Z5,0.006942907,42.12955,-75.787513,9579
12401,12401,1533,1.50342249,5-Digit ZCTA,1532,Z5,0.01774717,41.940878,-74.067697,
13754,13754,1515,0.229182227,5-Digit ZCTA,1514,Z5,0.000777421,42.041374,-75.402824,3310
11793,11793,2233,0.038659613,5-Digit ZCTA,2232,Z5,8.61E-05,40.609152,-73.518171,
11385,11385,2112,0.207728825,5-Digit ZCTA,2111,Z5,0.001009836,40.6975325,-73.882391,98592
11727,11727,1882,0.303300415,5-Digit ZCTA,1881,Z5,0.002624599,40.877842,-73.0041855,29030
145HH,145HH,990,0.506212611,5-Digit ZCTA,989,Z5,0.009287094,42.7138995,-76.9239905,
138HH,138HH,1441,0.242411977,5-Digit ZCTA,1440,Z5,0.000419806,42.1163305,-75.3176135,
14741,14741,1356,1.230916033,5-Digit ZCTA,1355,Z5,0.017658467,42.2033805,-78.5962135,1873
129XX,129XX,179,0.042365481,5-Digit ZCTA,178,Z5,3.83E-05,44.3523425,-74.438879,
12601,12601,1612,0.770917389,5-Digit ZCTA,1611,Z5,0.005476255,41.703389,-73.89645,
14898,14898,1455,0.806262665,5-Digit ZCTA,1454,Z5,0.016439563,42.07041511,-77.43005747,1734
12305,12305,970,0.024401178,5-Digit ZCTA,969,Z5,2.18E-05,42.819326,-73.9556185,5716
12449,12449,1539,0.119763512,5-Digit ZCTA,1538,Z5,0.000483878,42.000294,-74.0028215,3367
10573,10573,1832,0.201366847,5-Digit ZCTA,1831,Z5,0.001602085,41.02324538,-73.67945,38352
13166,13166,734,0.456831975,5-Digit ZCTA,733,Z5,0.006781435,43.031847,-76.5514005,
12930,12930,60,0.077965697,5-Digit ZCTA,59,Z5,0.0001786,44.79584,-74.4818125,
136HH,136HH,130,0.241722197,5-Digit ZCTA,129,Z5,0.000343336,44.479728,-74.760889,
12531,12531,1673,0.452850021,5-Digit ZCTA,1672,Z5,0.004103437,41.527219,-73.667889,3601
13662,13662,22,0.126225906,5-Digit ZCTA,21,Z5,0.000252702,44.9756875,-74.9190385,
12944,12944,118,0.452409495,5-Digit ZCTA,117,Z5,0.003620109,44.49772,-73.54231,
105HH,105HH,1754,0.130153574,5-Digit ZCTA,1753,Z5,0.000255998,41.304907,-73.7468105,
10919,10919,1683,0.148887506,5-Digit ZCTA,1682,Z5,0.00087608,41.5280405,-74.3737475,1040
11238,11238,2396,0.081385527,5-Digit ZCTA,2395,Z5,0.00032601,40.6763925,-73.9640535,49262
12159,12159,1105,0.021450645,5-Digit ZCTA,1104,Z5,2.48E-05,42.635485,-73.8428715,7896
104HH,104HH,1878,0.095111891,5-Digit ZCTA,1877,Z5,0.00032384,40.8982935,-73.9219555,
129HH,129HH,131,0.045421688,5-Digit ZCTA,130,Z5,6.97E-05,44.5005005,-74.1312525,
10543,10543,2327,0.187499962,5-Digit ZCTA,2326,Z5,0.001364352,40.95292831,-73.73720394,20135
13084,13084,839,0.94257787,5-Digit ZCTA,838,Z5,0.011435063,42.886592,-76.1293505,4409
10535,10535,1740,0.069582368,5-Digit ZCTA,1739,Z5,0.000141146,41.3344775,-73.8017745,555
13490,13490,656,0.436232962,5-Digit ZCTA,655,Z5,0.003450288,43.114719,-75.428831,1361
13308,13308,534,0.559573189,5-Digit ZCTA,533,Z5,0.003932434,43.2349555,-75.634629,
12759,12759,1603,0.139953646,5-Digit ZCTA,1602,Z5,0.000727613,41.805431,-74.6669695,
13603,13603,264,0.236606842,5-Digit ZCTA,263,Z5,0.001330739,44.0420765,-75.806688,9760
11702,11702,2151,0.046678493,5-Digit ZCTA,2150,Z5,7.06E-05,40.653523,-73.2479855,
10703,10703,1853,0.117257112,5-Digit ZCTA,1852,Z5,0.000410495,40.9594975,-73.8807295,20301
11715,11715,2026,0.10151621,5-Digit ZCTA,2025,Z5,0.000432867,40.749082,-73.031689,4752
12861,12861,335,0.496339579,5-Digit ZCTA,334,Z5,0.009625699,43.7493145,-73.422789,609
13155,13155,1037,0.766911531,5-Digit ZCTA,1036,Z5,0.007601806,42.6640025,-75.757495,663
10924,10924,1713,0.848369167,5-Digit ZCTA,1712,Z5,0.010496567,41.3735405,-74.363005,13120
14040,14040,878,0.506926479,5-Digit ZCTA,877,Z5,0.009445696,42.8884655,-78.385678,2217
128HH,128HH,251,0.064757208,5-Digit ZCTA,250,Z5,9.52E-05,44.092278,-74.06785,
134HH,134HH,492,0.233608936,5-Digit ZCTA,491,Z5,0.000485055,43.3229385,-75.1128195,
149HH,149HH,1506,0.436488498,5-Digit ZCTA,1505,Z5,0.000210042,42.052453,-76.7739075,
12779,12779,1622,0.333460805,5-Digit ZCTA,1621,Z5,0.001883098,41.7091935,-74.6327415,2460
144HH,144HH,1004,0.145431064,5-Digit ZCTA,1003,Z5,0.000813768,42.751684,-77.511207,
128XX,128XX,246,0.723193512,5-Digit ZCTA,245,Z5,0.009402284,44.049273,-74.2056035,
13669,13669,65,0.871249401,5-Digit ZCTA,64,Z5,0.014959553,44.698681,-75.4073,
12302,12302,959,0.025342387,5-Digit ZCTA,958,Z5,2.12E-05,42.824326,-73.984019,27582
12175,12175,1128,0.673602608,5-Digit ZCTA,1127,Z5,0.008354947,42.5485325,-74.5665615,797
133HH,133HH,308,0.023452772,5-Digit ZCTA,307,Z5,2.20E-05,43.927316,-75.3265595,
12418,12418,1273,0.423339795,5-Digit ZCTA,1272,Z5,0.005035262,42.3569465,-74.1670895,537
120HH,120HH,842,1.783569939,5-Digit ZCTA,841,Z5,0.001218577,42.851834,-74.3226925,
13219,13219,748,0.262455695,5-Digit ZCTA,747,Z5,0.001359252,43.046316,-76.2259985,15363
12764,12764,1649,0.712714126,5-Digit ZCTA,1648,Z5,0.01654542,41.595106,-74.992366,1802
14125,14125,675,0.495142047,5-Digit ZCTA,674,Z5,0.010269831,43.0876525,-78.272939,3782
11693,11693,2251,0.045295341,5-Digit ZCTA,2250,Z5,0.000106357,40.5875895,-73.81238707,
10302,10302,2173,0.077647964,5-Digit ZCTA,2172,Z5,0.000344376,40.62898442,-74.1377045,19088
12972,12972,107,0.066224792,5-Digit ZCTA,106,Z5,0.000134951,44.5601285,-73.431067,6364
10927,10927,1791,0.133483757,5-Digit ZCTA,1790,Z5,0.000565853,41.1904445,-73.964683,11910
10467,10467,1891,0.149081461,5-Digit ZCTA,1890,Z5,0.000781605,40.8759785,-73.8715045,97060
121HH,121HH,1224,0.075992824,5-Digit ZCTA,1223,Z5,0.000151624,42.452209,-73.655903,
12534,12534,1302,0.200796892,5-Digit ZCTA,1301,Z5,0.000957062,42.332884,-73.7588485,
12547,12547,1648,0.263391627,5-Digit ZCTA,1647,Z5,0.00218253,41.656877,-73.988381,2891
128HH,128HH,281,0.385022476,5-Digit ZCTA,280,Z5,0.00097082,43.9806515,-74.7820035,
144HH,144HH,919,0.305731485,5-Digit ZCTA,918,Z5,0.002040826,42.816915,-77.288895,
14435,14435,1011,0.626915216,5-Digit ZCTA,1010,Z5,0.010477317,42.7038615,-77.670731,2941
13312,13312,353,0.725409101,5-Digit ZCTA,352,Z5,0.017482227,43.705041,-75.2432035,331
14005,14005,840,0.584207266,5-Digit ZCTA,839,Z5,0.008780582,42.913747,-78.2580285,1986
12428,12428,1598,0.924707888,5-Digit ZCTA,1597,Z5,0.016268288,41.74517,-74.45106,6602
10931,10931,1804,0.145217759,5-Digit ZCTA,1803,Z5,0.00064742,41.12542376,-74.16947001,1023
13431,13431,521,0.794335909,5-Digit ZCTA,520,Z5,0.010155999,43.21382,-75.0858565,2069
12139,12139,406,2.168006629,5-Digit ZCTA,405,Z5,0.052798216,43.4162235,-74.573991,295
133XX,133XX,425,0.151390669,5-Digit ZCTA,424,Z5,0.000809713,43.5014965,-74.769388,
136HH,136HH,275,0.746351902,5-Digit ZCTA,274,Z5,0.000403181,43.925564,-75.5709615,
13786,13786,1199,0.331578897,5-Digit ZCTA,1198,Z5,0.002764859,42.4626995,-74.7031345,464
11743,11743,2341,0.663206664,5-Digit ZCTA,2340,Z5,0.005256563,40.8981475,-73.43467551,
14414,14414,845,0.036114896,5-Digit ZCTA,844,Z5,4.34E-05,42.951013,-77.7245755,7142
11358,11358,2013,0.093321707,5-Digit ZCTA,2012,Z5,0.000553948,40.760891,-73.794228,37546
13744,13744,1333,0.590718598,5-Digit ZCTA,1332,Z5,0.003483123,42.2475065,-75.899907,1137
129HH,129HH,154,0.294762011,5-Digit ZCTA,153,Z5,9.21E-05,44.421521,-73.745807,
12045,12045,1201,0.082427753,5-Digit ZCTA,1200,Z5,0.00020659,42.4791795,-73.79695,584
12741,12741,1582,0.236279871,5-Digit ZCTA,1581,Z5,0.001198336,41.83617,-75.08041,351
137HH,137HH,1495,0.144545992,5-Digit ZCTA,1494,Z5,8.73E-05,42.091535,-75.214865,
14606,14606,601,0.221122419,5-Digit ZCTA,600,Z5,0.000932318,43.175562,-77.662126,
11366,11366,2089,0.091634685,5-Digit ZCTA,2088,Z5,0.000197751,40.727075,-73.7907705,13532
11566,11566,2186,0.021231013,5-Digit ZCTA,2185,Z5,2.45E-05,40.630402,-73.5460055,
12993,12993,196,1.004860931,5-Digit ZCTA,195,Z5,0.019242191,44.1891075,-73.485376,1623
13053,13053,1171,0.537205804,5-Digit ZCTA,1170,Z5,0.009884257,42.477712,-76.2700025,5015
13662,13662,42,0.032299928,5-Digit ZCTA,41,Z5,4.46E-05,44.911426,-75.1008325,
126HH,126HH,1633,0.223666512,5-Digit ZCTA,1632,Z5,5.48E-05,41.681943,-73.8609385,
13613,13613,35,0.724322513,5-Digit ZCTA,34,Z5,0.016114504,44.8524975,-74.71362,
12117,12117,614,0.027855347,5-Digit ZCTA,613,Z5,3.70E-05,43.177661,-74.166576,3256
12970,12970,140,0.028136194,5-Digit ZCTA,139,Z5,3.65E-05,44.4839105,-74.1467555,963
13613,13613,40,0.652028592,5-Digit ZCTA,39,Z5,0.007161244,44.8605885,-74.7973485,
10044,10044,2014,0.061610154,5-Digit ZCTA,2013,Z5,7.82E-05,40.762457,-73.950287,11661
14477,14477,476,0.595017147,5-Digit ZCTA,475,Z5,0.007641428,43.32843,-78.134507,1732
13350,13350,671,0.417552807,5-Digit ZCTA,670,Z5,0.00526809,43.076156,-75.006065,
12860,12860,349,0.538700577,5-Digit ZCTA,348,Z5,0.004896191,43.723258,-73.8079225,748
13334,13334,913,0.667965826,5-Digit ZCTA,912,Z5,0.008450215,42.826322,-75.643995,1374
12207,12207,1086,0.115037787,5-Digit ZCTA,1085,Z5,0.000259385,42.657529,-73.7451645,1948
128HH,128HH,296,0.463889024,5-Digit ZCTA,295,Z5,0.000709105,43.9140765,-74.575531,
12746,12746,1704,0.044377703,5-Digit ZCTA,1703,Z5,8.31E-05,41.466348,-74.6627045,
11777,11777,2332,0.182242154,5-Digit ZCTA,2331,Z5,0.001156414,40.95050671,-73.0627825,
12525,12525,1640,0.369896903,5-Digit ZCTA,1639,Z5,0.00143365,41.6634985,-74.150659,3311
123HH,123HH,916,0.648090114,5-Digit ZCTA,915,Z5,0.000441136,42.839202,-73.9423555,
13135,13135,500,0.490971755,5-Digit ZCTA,499,Z5,0.004763701,43.2617755,-76.3104995,
12063,12063,1158,0.079367679,5-Digit ZCTA,1157,Z5,0.000238778,42.553277,-73.6357515,444
11950,11950,1948,0.167457653,5-Digit ZCTA,1947,Z5,0.001147509,40.809794,-72.8460505,16268
14714,14714,1317,0.400967011,5-Digit ZCTA,1316,Z5,0.003404077,42.2991445,-78.2379295,487
13416,13416,548,0.697181611,5-Digit ZCTA,547,Z5,0.011843997,43.194195,-74.9641425,
12446,12446,1565,0.884728402,5-Digit ZCTA,1564,Z5,0.01959286,41.79542,-74.3088055,5061
133XX,133XX,257,1.268217159,5-Digit ZCTA,256,Z5,0.048283613,43.9835935,-75.0038815,
129HH,129HH,170,0.077429892,5-Digit ZCTA,169,Z5,0.000155911,44.365238,-74.290748,
12143,12143,1174,0.418401176,5-Digit ZCTA,1173,Z5,0.006020003,42.489701,-73.848524,5137
11957,11957,2438,0.413713839,5-Digit ZCTA,2437,Z5,0.00145387,41.13690938,-72.285693,743
12066,12066,934,0.672966227,5-Digit ZCTA,933,Z5,0.007468125,42.8068525,-74.344387,
12084,12084,1036,0.194822457,5-Digit ZCTA,1035,Z5,0.001065596,42.7051025,-73.899418,4271
12056,12056,992,0.486167443,5-Digit ZCTA,991,Z5,0.00554722,42.769725,-74.081549,2310
11793,11793,2235,0.241608933,5-Digit ZCTA,2234,Z5,0.000744409,40.5985525,-73.528721,
134HH,134HH,374,0.063182671,5-Digit ZCTA,373,Z5,0.000101261,43.677361,-74.992397,
11758,11758,2190,0.05260655,5-Digit ZCTA,2189,Z5,0.00012911,40.624251,-73.431218,
13650,13650,2265,0.687602276,5-Digit ZCTA,2264,Z5,0.011796245,43.798471,-76.2120426,1391
13350,13350,736,0.246454688,5-Digit ZCTA,735,Z5,0.003246457,43.0480485,-74.9529555,
120HH,120HH,966,0.403341745,5-Digit ZCTA,965,Z5,0.000568244,42.7913675,-73.722813,
12836,12836,337,0.62870061,5-Digit ZCTA,336,Z5,0.011863999,43.732424,-73.551077,574
11234,11234,2246,0.031488591,5-Digit ZCTA,2245,Z5,5.28E-05,40.599049,-73.857892,
10921,10921,1736,0.288852998,5-Digit ZCTA,1735,Z5,0.002650492,41.330047,-74.3676945,4135
11204,11204,2413,0.089185047,5-Digit ZCTA,2412,Z5,0.000434025,40.6209195,-73.9868295,78134
10451,10451,1950,0.08417373,5-Digit ZCTA,1949,Z5,0.000285072,40.819479,-73.9205865,45713
11758,11758,2219,0.163462814,5-Digit ZCTA,2218,Z5,0.000531478,40.60750348,-73.45432118,
13132,13132,503,0.427314745,5-Digit ZCTA,502,Z5,0.006712278,43.2621695,-76.2498395,
12578,12578,1586,0.531424323,5-Digit ZCTA,1585,Z5,0.00446668,41.809213,-73.7776075,2411
12149,12149,1074,0.821053655,5-Digit ZCTA,1073,Z5,0.011118412,42.6207215,-74.557338,2474
11563,11563,2146,0.108895617,5-Digit ZCTA,2145,Z5,0.000641357,40.6577525,-73.6730745,22666
105HH,105HH,1745,0.117675961,5-Digit ZCTA,1744,Z5,0.000302586,41.3293675,-73.623294,
130HH,130HH,587,0.11399048,5-Digit ZCTA,586,Z5,4.12E-05,43.205379,-75.6839655,
14004,14004,829,0.69010368,5-Digit ZCTA,828,Z5,0.014046172,42.9068415,-78.5014155,12704
116HH,116HH,2170,0.072664778,5-Digit ZCTA,2169,Z5,0.000180635,40.6366675,-73.835973,
14753,14753,1463,0.597766793,5-Digit ZCTA,1462,Z5,0.011202706,42.06256414,-78.60973169,1166
13080,13080,662,0.193195485,5-Digit ZCTA,661,Z5,0.001663025,43.11084,-76.5013225,
13348,13348,1007,0.710452847,5-Digit ZCTA,1006,Z5,0.010087417,42.698168,-75.0715015,1469
133HH,133HH,324,1.1966148,5-Digit ZCTA,323,Z5,0.000511975,43.729607,-75.3915945,
14012,14012,2271,0.559865273,5-Digit ZCTA,2270,Z5,0.009910946,43.3301025,-78.5340325,2362
12208,12208,1091,0.259468557,5-Digit ZCTA,1090,Z5,0.001313476,42.6498285,-73.807966,20702
10280,10280,2383,0.038072653,5-Digit ZCTA,2382,Z5,3.78E-05,40.70860021,-74.016418,7853
12473,12473,1327,0.473470463,5-Digit ZCTA,1326,Z5,0.006194897,42.273395,-74.0613025,861
12572,12572,1551,0.630217702,5-Digit ZCTA,1550,Z5,0.015552713,41.9252995,-73.8710895,9123
10973,10973,1728,0.273863531,5-Digit ZCTA,1727,Z5,0.00209153,41.385325,-74.476517,2126
13788,13788,1254,0.763728328,5-Digit ZCTA,1253,Z5,0.008583373,42.3522585,-74.6627355,991
14428,14428,650,0.709315618,5-Digit ZCTA,649,Z5,0.014894106,43.073584,-77.8659365,8096
109HH,109HH,1831,0.018473609,5-Digit ZCTA,1830,Z5,2.31E-05,41.057446,-73.984182,
12485,12485,1397,0.433189562,5-Digit ZCTA,1396,Z5,0.005862332,42.202559,-74.114538,865
11803,11803,1978,0.17611753,5-Digit ZCTA,1977,Z5,0.001677369,40.7820645,-73.473867,28127
13367,13367,298,2.296323519,5-Digit ZCTA,297,Z5,0.061648284,43.8233735,-75.1893485,
10510,10510,1794,0.302627751,5-Digit ZCTA,1793,Z5,0.00297608,41.1462045,-73.8305225,9988
133XX,133XX,346,0.096690427,5-Digit ZCTA,345,Z5,0.000364486,43.7616465,-75.7697885,
12017,12017,1305,0.331359224,5-Digit ZCTA,1304,Z5,0.004710117,42.30892998,-73.45616903,435
10037,10037,1964,0.03444925,5-Digit ZCTA,1963,Z5,6.41E-05,40.813505,-73.9373825,17416
10538,10538,2337,0.176714264,5-Digit ZCTA,2336,Z5,0.001021945,40.93382706,-73.75517998,16597
11965,11965,1821,0.094052392,5-Digit ZCTA,1820,Z5,0.000155789,41.07923246,-72.29393536,534
12985,12985,89,1.138400201,5-Digit ZCTA,88,Z5,0.022886845,44.5740485,-73.7039945,1072
10464,10464,1896,0.189852442,5-Digit ZCTA,1895,Z5,0.000747534,40.86850234,-73.80265591,
13473,13473,365,0.684218,5-Digit ZCTA,364,Z5,0.009497434,43.6490805,-75.4431315,766
14504,14504,826,0.09177171,5-Digit ZCTA,825,Z5,0.000376421,42.96824,-77.230412,1701
12863,12863,728,0.190302287,5-Digit ZCTA,727,Z5,0.001329954,43.0616775,-73.9318415,533
11370,11370,2012,0.074009266,5-Digit ZCTA,2011,Z5,0.000227365,40.7648475,-73.890445,
11741,11741,1949,0.241484793,5-Digit ZCTA,1948,Z5,0.002051317,40.798082,-73.0672015,27655
11777,11777,2331,0.033672721,5-Digit ZCTA,2330,Z5,3.26E-05,40.97118084,-73.08404937,8968
14085,14085,2302,0.247068475,5-Digit ZCTA,2301,Z5,0.001737518,42.7140045,-78.92966961,7353
14901,14901,1530,0.04079104,5-Digit ZCTA,1529,Z5,6.84E-05,42.0324225,-76.736396,16736
12770,12770,1705,0.307622512,5-Digit ZCTA,1704,Z5,0.001260992,41.4517305,-74.858107,296
